	Windspeed	STDeV	Leq_x	Leq_y	Leq_res
412	20.8	2.5	55261.671612799444	94539.55897353074	69219.82107227501
410	20.8	2.0	53113.180817809596	96808.55820302936	66597.74216876652
411	20.8	2.25	55468.453124029285	104603.842337531	77924.10041721271
416	20.9	1.75	51383.42978835878	90520.78200489395	64928.185607212974
413	20.9	1.0	49834.02002118022	93798.951190489	64645.33291557623
415	20.9	1.5	50894.503793250035	82878.87367004086	61802.204806557536
414	20.9	1.25	50346.79348940096	102583.61744145668	67982.25968134211
418	20.9	2.25	54070.17731126904	83272.63901786075	66651.63578539915
417	20.9	2.0	51979.64673000406	75440.95492517189	60525.59717958546
419	20.9	2.5	62724.8296721588	111375.0769802295	91578.1641986843
422	21.0	1.5	56981.27178066521	115896.56323155038	81231.14958637464
424	21.0	2.0	51825.887187324755	105527.29586782829	67251.31972909378
423	21.0	1.75	52627.21254423688	96008.6595460376	63701.68036172907
421	21.0	1.25	57325.65416386578	122028.60509055227	81496.75866047098
425	21.0	2.25	55731.216644227636	105791.3506896747	75852.81668956437
426	21.0	2.5	54965.6309080699	94383.22339703946	68140.66322841222
420	21.0	1.0	51536.133816541726	102926.18897098003	67270.15136740195
430	21.1	1.75	52567.86440393418	106386.59289105458	72065.63994321325
429	21.1	1.5	51605.32800774973	105858.92704652174	69323.12165606968
432	21.1	2.25	55373.566208391894	85521.2910342035	70833.92578118629
431	21.1	2.0	52639.271837314605	96035.58170488673	67265.97330425098
427	21.1	1.0	49804.4423546695	86833.73005508412	63773.101061111855
428	21.1	1.25	51669.41505512161	106284.93407872884	71544.38038198723
433	21.1	2.5	55930.626231321476	99776.5557604169	73885.78498635744
434	21.2	1.0	49673.31289843019	96235.50743528425	64347.39726268293
436	21.2	1.5	51884.035242243925	82065.12934766519	65934.85746373062
435	21.2	1.25	49938.512020407645	97065.63773385299	65916.94075815254
440	21.2	2.5	55274.606895290875	91985.10036285956	65750.9676966556
437	21.2	1.75	52180.83070057949	114315.72128498333	70676.4227592022
439	21.2	2.25	53968.350314905714	87280.09155127706	60269.35646832923
438	21.2	2.0	55434.73499080507	114597.52643415108	73622.28704950142
445	21.3	2.0	53467.077342282064	102238.4463378241	63552.01405731656
447	21.3	2.5	55409.0227046481	113411.15636084256	79809.181795663
446	21.3	2.25	55099.79943018405	101878.07074099786	68290.53085797375
441	21.3	1.0	50123.436031910016	96595.06947937442	66034.52117649425
444	21.3	1.75	53337.962891935	113996.7911414621	74503.9520313193
443	21.3	1.5	52592.057517488356	109184.0729588963	72458.52424860472
442	21.3	1.25	50058.923736348595	92245.05307419455	64220.560137910994
454	21.4	2.5	55338.17334971216	108930.27220665262	73031.34979719852
451	21.4	1.75	52070.67056736838	110176.81948871572	74717.74321700702
448	21.4	1.0	50120.37301425701	97074.5717687984	65603.42453564335
450	21.4	1.5	51350.129697796794	90469.10559848338	65520.57506599177
449	21.4	1.25	51781.96537919835	100100.63653675912	69904.0453592922
452	21.4	2.0	53009.17336140916	112242.31091696705	74708.53187199295
453	21.4	2.25	54326.76380197065	88194.04152683514	61733.980962998474
456	21.5	1.25	51714.659108895285	90109.3728848154	66839.5477995978
455	21.5	1.0	49967.738704034964	98108.36639993927	61922.44051026738
461	21.5	2.5	54845.34109829766	112456.44714079294	82413.64508875347
460	21.5	2.25	60266.17900851071	104543.53891740806	77907.9462542572
458	21.5	1.75	53817.82138408872	101269.02192525614	71650.2744631549
457	21.5	1.5	52004.56299482027	90046.90152064583	67004.484583678
459	21.5	2.0	52592.17372624479	99849.54963220767	70714.78828577924
462	21.6	1.0	50223.61605500523	88610.51591287744	63195.7206639091
464	21.6	1.5	50698.85579590416	82576.75792406838	62610.52853537292
463	21.6	1.25	51788.71348958275	88203.5264727198	64441.49226932833
465	21.6	1.75	50694.5242653696	94516.78801944209	72145.068473737
468	21.6	2.5	55988.55534405401	100530.27322554424	72799.59044518563
466	21.6	2.0	54176.637792009235	100647.25504926864	68255.0863177679
467	21.6	2.25	52828.29970896091	85397.06377907342	61642.63752133244
470	21.7	1.25	50994.60901946259	96078.9529146595	61897.07904588998
471	21.7	1.5	51545.501881941316	88170.36893975103	64610.349042159236
469	21.7	1.0	49885.109171195574	90493.81784134713	61773.158140342835
472	21.7	1.75	52883.4735806564	101873.23631267707	69224.65111416082
473	21.7	2.0	53541.25141015843	115924.19171111385	74093.35918608785
475	21.7	2.5	53989.610383920095	116562.93880766288	78287.92426846571
474	21.7	2.25	55054.285227764274	123206.49002662995	76572.09018973254
476	21.8	1.0	51103.40631089557	111145.94760274097	66665.79030150802
480	21.8	2.0	54010.93300193681	85193.50262669791	67025.83632650677
479	21.8	1.75	54664.17624445372	102866.96784460971	65168.83993137474
477	21.8	1.25	50456.22041461108	98107.88060533037	66185.36147558561
478	21.8	1.5	51921.16798501831	100684.97872313582	65504.73404236464
482	21.8	2.5	56496.08152051368	79089.70349208584	67258.72260110681
481	21.8	2.25	55300.59376472125	107542.65137264277	71378.33870999298
484	21.9	1.25	52192.53933474039	110825.36076990183	70138.18871770106
485	21.9	1.5	51227.17388084388	103993.19575500135	74870.83653939891
488	21.9	2.25	55234.24563567465	92336.19629918058	65934.57658813088
487	21.9	2.0	56442.47612909274	97822.1353870671	68288.25335829124
489	21.9	2.5	57202.8228859865	101956.30356845645	79304.27349862967
486	21.9	1.75	51829.99999544842	102348.33514533397	74664.9935571395
483	21.9	1.0	51420.628003248115	99768.81098027647	67823.4051632729
495	22.0	2.25	52819.837471378836	104295.14621445478	74674.28897419645
494	22.0	2.0	55702.548761814185	108095.27790395504	75130.17124154691
493	22.0	1.75	51504.92634317082	99921.43468066507	65134.78282254837
496	22.0	2.5	55150.91096167842	97954.55961169531	70710.76692427884
491	22.0	1.25	50735.3294777376	96308.74131966874	65255.96937299311
490	22.0	1.0	50010.17063100085	107427.51288769949	67210.2381021806
492	22.0	1.5	51568.45174508619	101843.31803891138	73197.66420431202
497	22.1	1.0	49975.18573307608	101920.60135767117	65388.87149237265
503	22.1	2.5	57805.78248201864	88565.79629734908	64355.056829369205
501	22.1	2.0	64874.26587220476	134382.32840781883	84876.90850084307
502	22.1	2.25	53948.954093662476	100904.90470963788	73052.0504496761
498	22.1	1.25	50663.05073859011	101126.66250177681	67423.94499667789
500	22.1	1.75	52035.93479432986	103631.35221460178	65169.21733479322
499	22.1	1.5	50945.2018339477	102361.46348718542	66201.844341366
504	22.2	1.0	51454.96970837229	107947.53143842643	70364.82243284017
505	22.2	1.25	51792.00299319682	97415.79532227453	65660.311362378
506	22.2	1.5	51861.86138061097	99409.56687140981	67632.17620016675
507	22.2	1.75	53341.32064104627	108640.75052237256	73377.17964668116
508	22.2	2.0	52785.63390096876	121323.91098819129	76352.54338727656
509	22.2	2.25	53862.70830526378	100901.22107022845	70591.87949812881
510	22.2	2.5	55242.868279628245	106113.9434065961	74436.8868902524
517	22.3	2.5	54990.59530552597	89506.82260889735	63830.953315164465
511	22.3	1.0	50318.52441982293	93015.30952386564	66161.99951511766
513	22.3	1.5	52769.79097776356	115940.39383557976	77940.603278177
514	22.3	1.75	53113.29188003647	107953.49559474475	70309.48051817513
516	22.3	2.25	53753.55011458987	77240.3939707514	66369.49131641735
515	22.3	2.0	52133.13879438481	96343.64293677137	69232.0877969051
512	22.3	1.25	52013.87423148459	106559.6798994709	68781.41453293774
519	22.4	1.25	51323.293149818484	96440.14906771498	69549.1650757937
518	22.4	1.0	50294.59394869851	108128.22777923524	68481.9416184251
520	22.4	1.5	52608.38739216039	112408.24078785624	72094.80302444985
521	22.4	1.75	52398.29906431234	112086.16198007364	75077.89308149293
524	22.4	2.5	55249.02848013285	112653.18344269201	68480.07531814976
522	22.4	2.0	54428.35956493389	114863.95559624919	72242.18365676426
523	22.4	2.25	56818.70398565986	99228.99069343011	67349.18832342363
531	22.5	2.5	55562.69748216931	95885.55958792708	70544.58522519408
529	22.5	2.0	53263.751744078014	113332.96477703695	70981.90696187553
526	22.5	1.25	51892.547212548096	107961.46977458581	70282.23589798762
525	22.5	1.0	50504.820090556	108231.71828786522	70092.82821903427
530	22.5	2.25	53206.04058311265	118041.01018164337	69482.10568765369
528	22.5	1.75	51980.496587368194	103362.42978404392	67084.90284333166
527	22.5	1.5	52968.38365367383	104667.77440179809	68851.94587720076
534	22.6	1.5	53002.82436895794	116337.03486209	74471.14533888256
533	22.6	1.25	61222.94335262359	122028.63963986059	85712.63097778075
535	22.6	1.75	53962.24995038786	119736.16262057638	74802.86239150183
536	22.6	2.0	54130.1228378428	119568.53342958205	81145.64406925344
538	22.6	2.5	56830.75122086125	104998.12946382232	75891.18635645063
537	22.6	2.25	56004.939644927865	121006.19005961622	77425.82513517661
532	22.6	1.0	51454.745158812264	107082.99396242386	68228.92281144188
542	22.7	1.75	53130.88758500126	97307.82694329217	67327.00814208417
543	22.7	2.0	53374.741407751615	98257.36733806274	69836.90246142005
540	22.7	1.25	50918.215335602385	114939.13812451545	76120.07797026378
541	22.7	1.5	51694.927358574176	112700.60970156979	73611.58567029139
539	22.7	1.0	51525.57007396114	108049.36877225623	72969.69322579996
545	22.7	2.5	54559.15972694863	112035.1207450726	71832.55685230572
544	22.7	2.25	54779.368634972554	109577.27823830424	80662.04052730271
546	22.8	1.0	51385.054609702915	110947.80577252536	72366.95102127809
548	22.8	1.5	52060.55332642965	116150.06102827267	76012.81163166414
547	22.8	1.25	52416.435462547124	118691.29023195639	76175.18946365915
552	22.8	2.5	55194.42890191507	91487.66010188493	66209.39194243433
551	22.8	2.25	54288.48081404181	113897.24932680595	78114.21811807291
550	22.8	2.0	53631.01497196189	103634.41901890242	73533.38322123684
549	22.8	1.75	53004.372300719486	111275.82899685098	72426.2077908222
559	22.9	2.5	56412.535925607015	101679.61602392953	73215.9667689525
555	22.9	1.5	52687.50716212235	111044.55904737081	70994.85877666899
558	22.9	2.25	56289.469193068464	130895.67422229472	80391.7539739244
554	22.9	1.25	50598.32638900133	95462.03281139828	67992.51735063607
553	22.9	1.0	50230.34453065671	100221.80857732108	66861.90886220903
556	22.9	1.75	53189.999128710595	99343.78207793423	67799.23477565551
557	22.9	2.0	53960.43005655252	85091.32166605936	64885.60665087909
562	23.0	1.5	50879.74059074799	102408.40059188411	73754.16797591068
560	23.0	1.0	51479.249161912805	95104.51969054135	69565.31231661649
561	23.0	1.25	52528.720796122805	109637.77447411219	71165.85075908247
565	23.0	2.25	54644.90676497665	101309.42792181612	68389.06298038019
563	23.0	1.75	53130.89770561742	112591.90311035169	73721.02236908917
566	23.0	2.5	54896.09306598579	112835.22611803527	73469.0114371972
564	23.0	2.0	53739.41974711227	112660.23734712355	78093.42888403153
569	23.1	1.5	52712.92348907914	120671.63307697936	79397.49971918025
567	23.1	1.0	51009.303416932795	115561.24582860708	71206.87429240864
572	23.1	2.25	55789.42933739148	120478.67066015785	84213.92815816485
571	23.1	2.0	53377.20728225306	115371.3531520087	74017.4091994267
573	23.1	2.5	64004.097107678856	125341.77569077809	83124.03296942075
568	23.1	1.25	51211.37579396579	107200.99719882425	71525.88558140935
570	23.1	1.75	54466.217222393105	118251.69318704131	75599.63273447526
577	23.2	1.75	53600.1106151203	112904.26680235917	72501.58501651425
576	23.2	1.5	52010.189197799904	108642.28986256733	73321.56261101973
574	23.2	1.0	50615.54758960422	110518.92804923192	73695.43481510428
579	23.2	2.25	56737.52668636236	120220.78332418021	70560.75225583222
578	23.2	2.0	54418.099482443715	110683.38853884021	68623.90893157618
580	23.2	2.5	58446.551539341795	127048.55427629048	78661.74794921001
575	23.2	1.25	51091.92147061244	104111.43427137028	70065.18921220081
583	23.3	1.5	53067.0208662295	113305.52426705693	77641.92381290664
582	23.3	1.25	50689.25157175232	108793.58727877756	71460.8883666146
586	23.3	2.25	75599.21857975778	123398.03569848162	88848.92122048979
587	23.3	2.5	56782.83248655777	126955.39309589319	82989.52992081727
584	23.3	1.75	51236.68789781074	112088.64303902272	73448.45458966168
585	23.3	2.0	54977.87048077108	123093.70415806117	84691.61199627578
581	23.3	1.0	50821.95844634994	108956.30428649505	68693.24885672166
591	23.4	1.75	54020.27828603546	108759.37327653891	75557.95284759678
590	23.4	1.5	52168.135365606264	109690.55211912964	71965.86162954541
589	23.4	1.25	51104.63703021957	103557.15366328513	67797.1778618202
592	23.4	2.0	54962.583859935265	114264.42155502098	77586.94176846818
588	23.4	1.0	51414.89514855993	110211.76802982097	71783.73248232847
593	23.4	2.25	53257.34382611052	93515.08938077142	69579.33450563709
594	23.4	2.5	55316.2191859612	89904.54908930381	71567.86519411021
596	23.5	1.25	52479.098577681434	110835.95723628653	72749.22422927164
597	23.5	1.5	51037.549248686686	105196.46773597806	71617.47661395116
601	23.5	2.5	55726.907857669314	128684.2696606462	84230.00529058237
600	23.5	2.25	55491.21798357502	118522.5658812523	74451.33676457849
599	23.5	2.0	54238.11117568523	121718.31361564285	75435.06308541639
598	23.5	1.75	54787.34474930977	101559.15952338013	71652.53271737004
595	23.5	1.0	51256.46492013487	114472.70142123038	70580.85305290131
607	23.6	2.25	55027.26258150621	116749.2397554369	80450.7448496521
608	23.6	2.5	54471.60211083332	97202.06503158242	75276.11908804822
606	23.6	2.0	53618.86056133601	119859.78660006306	79867.06633320647
604	23.6	1.5	50281.198583979625	103719.7520786289	70004.54767270791
603	23.6	1.25	52043.16051503204	112825.38573640057	73245.52500062923
605	23.6	1.75	52010.15625557421	105660.0893643602	73486.63659221114
602	23.6	1.0	51097.535858254465	118144.69230296387	76355.93017660343
613	23.7	2.0	53979.13195838586	112622.82957092552	74340.71863212592
612	23.7	1.75	53387.69964055194	117172.65145287481	75179.21651300338
611	23.7	1.5	53787.77250564376	123300.71506018829	74827.38763085919
609	23.7	1.0	51323.00423189184	100553.8722127036	67044.60784668909
614	23.7	2.25	55693.419362459004	122329.20198546172	73326.34024554068
615	23.7	2.5	57007.89680038654	123584.84186639343	80500.28707559347
610	23.7	1.25	52352.74510036754	125443.55119223877	78550.49643732661
622	23.8	2.5	56139.62971840072	114058.06610394258	80197.8793690485
620	23.8	2.0	56918.43920141556	116946.97218701412	76330.66185642972
621	23.8	2.25	55300.20299394267	109912.71727401341	81874.43913083247
619	23.8	1.75	53766.0488151907	124736.28953493325	80042.96929658637
616	23.8	1.0	51166.93668958999	113172.78855004942	76138.52697422261
617	23.8	1.25	51423.35838270198	116897.73926706184	75144.46156033926
618	23.8	1.5	52843.15091353822	118820.53093896832	76268.5182843926
625	23.9	1.5	52722.20116272645	117928.73138670172	76695.11955278493
623	23.9	1.0	51140.866299980094	113766.57657812227	74400.70412390694
628	23.9	2.25	54959.51337727614	124548.2342136563	80746.65609781799
627	23.9	2.0	54008.39658478152	118533.7563235811	71936.15032499874
629	23.9	2.5	58326.473310482485	125695.40770787289	78892.96067587713
624	23.9	1.25	51402.29333475167	114189.30270686436	75037.6207633771
626	23.9	1.75	53258.77425885509	102433.44893281886	75428.9803029821
633	24.0	1.75	52846.15584550089	99776.48463722134	65636.21268507293
632	24.0	1.5	52652.13113591085	113915.73929005761	73050.05009838732
630	24.0	1.0	51384.36931459406	112030.88799797765	69827.43870261508
635	24.0	2.25	55617.21517153546	122497.97198385315	78808.03497247752
634	24.0	2.0	53789.66642592489	113481.79716328793	73074.85296965262
636	24.0	2.5	58054.85357371807	125869.12763721505	77304.36408061274
631	24.0	1.25	53071.412464226385	123349.65358449858	76841.86782597005
641	24.1	2.0	53635.39944203908	97427.97282504532	71549.5098463168
640	24.1	1.75	53582.36831953771	126545.06857245573	76496.41673556232
638	24.1	1.25	52515.67271799622	114497.61370442204	73470.97099155934
639	24.1	1.5	53944.338589457184	126271.97729865048	79578.06873391118
643	24.1	2.5	56137.423883617805	126759.65857545621	77212.3003550752
637	24.1	1.0	51026.93126994986	111324.17087302796	74909.5590405611
642	24.1	2.25	54881.51156029379	121045.15025356755	82311.1623680089
649	24.2	2.25	57941.063694508404	136883.3710417905	87533.66323471017
648	24.2	2.0	55203.09976166193	109999.1107430809	68443.13731964612
647	24.2	1.75	53819.73481394465	115093.2075586392	79365.51896309193
646	24.2	1.5	53887.71786738812	118146.70428874262	76092.47310500497
650	24.2	2.5	57108.80128636955	119684.84756498046	75034.70203052189
644	24.2	1.0	51575.35327346416	123100.73586484884	76980.4298824735
645	24.2	1.25	52715.5403204571	125016.73345943783	80227.64666253506
654	24.3	1.75	53411.59696878093	129663.90696709686	84177.5357694059
656	24.3	2.25	54888.17395723138	118782.23767082617	76148.43712945504
657	24.3	2.5	57978.1349263555	132750.60287419727	86665.1212601049
651	24.3	1.0	51731.28030785766	123308.46454574866	79758.1069059427
653	24.3	1.5	52727.074414362105	122695.55527453039	77408.48295888225
652	24.3	1.25	51450.39933250077	118161.3982106556	74624.82836347946
655	24.3	2.0	54979.53879460909	123191.03516061188	78935.11014903235
661	24.4	1.75	53436.81684901468	129494.85086798962	80985.795488855
659	24.4	1.25	50969.72246702926	119612.55150485734	76995.272890765
660	24.4	1.5	51943.525255846806	110301.4903302783	72133.66885611319
662	24.4	2.0	56015.851624000206	107126.5573966201	69196.2010339633
664	24.4	2.5	59291.63899925818	131227.66231747286	81291.10965181468
663	24.4	2.25	52457.160814722156	100477.81430838027	72996.9790819115
658	24.4	1.0	51078.07115841287	125077.14001208078	79339.08340859071
669	24.5	2.0	55926.51311813507	128435.50589023973	84883.05352020719
670	24.5	2.25	54855.48017283331	123877.15231661499	77339.03256882644
667	24.5	1.5	52937.47371976055	109879.93989356098	72005.56662510645
671	24.5	2.5	56432.65915714636	125974.20522048006	76676.45372398902
666	24.5	1.25	53038.80569120143	126325.55689949721	79333.0370781604
668	24.5	1.75	53871.76045629248	126178.66552952128	79917.30768992504
665	24.5	1.0	51312.13257278927	122160.49717844179	74647.8171802087
675	24.6	1.75	55134.92896383541	119307.12795447945	73947.78461054961
672	24.6	1.0	51858.06742805527	115865.46378706953	74393.33509570942
673	24.6	1.25	51860.96069896377	126663.70352638741	84241.01638536388
677	24.6	2.25	55686.130359249146	130895.75818423026	84426.54162961514
676	24.6	2.0	54774.10418243285	114643.6771570626	71673.7240769804
674	24.6	1.5	51889.48062861188	126225.76796829626	83773.35963097916
678	24.6	2.5	56244.55534111085	130056.20811824345	86672.21946334786
681	24.7	1.5	53832.818146522404	125341.57904305705	81937.55278589882
679	24.7	1.0	52081.13420681087	122501.3913928125	75626.27494300567
684	24.7	2.25	54097.00592886014	113056.98317333874	77017.78983819153
683	24.7	2.0	54481.528824813984	123150.96593225635	80675.94453979138
685	24.7	2.5	57211.019909061055	115766.66290711048	72778.30047786905
680	24.7	1.25	54431.369594506745	134341.0553974289	82087.68649688267
682	24.7	1.75	55140.67148923185	122497.78136646874	77613.58970728578
692	24.8	2.5	56534.587067304026	109300.38140752922	73356.82067929787
690	24.8	2.0	54107.5421153837	122994.35021625174	79122.03777306715
691	24.8	2.25	61344.0922049154	135169.0048714221	84157.152145762
687	24.8	1.25	52233.16215076525	119554.03551944256	78032.45024580204
688	24.8	1.5	51899.67127324705	122061.57070688106	76804.92595122199
686	24.8	1.0	51674.39412497998	130481.861415509	81412.5633963614
689	24.8	1.75	53309.41283108954	118556.44286461757	79672.11585654755
693	24.9	1.0	51081.35063179324	119879.49704380003	77064.634557278
695	24.9	1.5	53186.84875872733	117065.83557706604	77361.12339495851
699	24.9	2.5	66083.03379646492	138160.15060895114	84513.37866727605
698	24.9	2.25	57878.284962178746	129959.34255035737	81199.40289239945
694	24.9	1.25	52559.72478810874	119009.7345457965	74518.05887122435
696	24.9	1.75	56637.381844149575	118340.51245446353	84162.90741141599
697	24.9	2.0	61427.999976530715	135826.25827824778	84696.9451375455
703	25.0	1.75	55051.56391109329	124503.23756820441	79297.84470381244
706	25.0	2.5	58731.052294842644	111369.75713242665	77572.8977678187
704	25.0	2.0	55988.19534177781	119163.1510277413	79052.62789867168
701	25.0	1.25	51305.946629461156	128818.87072340207	79454.90788171461
700	25.0	1.0	52245.07379243681	127134.5766546004	79461.75180606163
702	25.0	1.5	55152.165472450906	131844.98323951557	80790.81161335751
705	25.0	2.25	59590.420626413776	140811.22271863392	84037.55694015803
708	25.1	2.25	57512.51948171138	131678.17881223507	85020.5784089221
707	25.1	2.0	54926.15162304123	128019.19007995288	83490.98769693168
709	25.1	2.5	58645.17077619832	115889.43875519003	75253.19856502934
