	Windspeed	STDeV	Leq_x	Leq_y	Leq_res
411	20.8	2.25	63447.30319808273	114837.9965449855	91011.46741072397
410	20.8	2.0	53059.135753489	94505.30264699424	63319.38362466966
407	20.8	1.25	51286.76259956729	96174.57213201249	62852.400215354
414	20.9	1.25	50451.81761017944	91824.92145381939	64577.147664479126
413	20.9	1.0	49993.82382112478	94310.98489067308	66338.08127987848
415	20.9	1.5	51696.526245592606	104296.02259945273	65309.30850134361
416	20.9	1.75	51690.88871268959	79526.80236412903	62746.17394072502
419	20.9	2.5	57499.63793704318	110356.84696405505	80474.67989118182
417	20.9	2.0	54619.530965809616	96380.2207740556	66954.34473591918
418	20.9	2.25	54422.87740166925	98804.55162947874	71022.28563773235
423	21.0	1.75	52809.60885094117	81241.85461187821	65262.659250278004
420	21.0	1.0	49908.629495565176	103416.33035564805	67336.4335526908
422	21.0	1.5	50477.18361535785	95241.41778155098	67931.31674242373
421	21.0	1.25	50458.59006757736	101583.67032286208	72725.62698855609
425	21.0	2.25	54736.83990436899	105288.07903436734	73708.92256867925
424	21.0	2.0	53284.243610785015	103989.77262152433	70556.86578534033
426	21.0	2.5	55468.581208463576	97464.52438579952	66205.1271651654
429	21.1	1.5	51910.26613031835	87901.28948202277	63343.014736290774
431	21.1	2.0	54247.91636899232	109055.0282023516	74551.5387669743
430	21.1	1.75	51950.594628109546	82943.47202018753	59856.663598845305
428	21.1	1.25	50334.38655187434	99709.55624555062	65347.345267315715
432	21.1	2.25	55484.67268885905	96622.62617695384	67930.32216161197
433	21.1	2.5	56560.61316557654	97075.60435248063	72649.96672932035
427	21.1	1.0	50640.31830516261	87365.44525118165	63332.3571690013
437	21.2	1.75	70118.69017818366	122020.70249708658	87996.54775854194
436	21.2	1.5	52443.69113056697	114359.88372477869	74698.66604953085
439	21.2	2.25	55345.39220388254	118244.26401441812	74650.71720799696
438	21.2	2.0	54292.39642930366	101760.56318248487	76748.30728429455
434	21.2	1.0	51920.863378028655	110856.87078144691	70622.80009977253
435	21.2	1.25	51080.224586312404	103355.26624868019	67147.68707074688
440	21.2	2.5	56219.608097793396	86759.05789721227	66815.69357712544
441	21.3	1.0	50361.80040216376	87841.5170256545	62905.82869240393
443	21.3	1.5	50945.51946463155	95696.57847621069	60266.60727163647
442	21.3	1.25	50657.746742878975	101227.42008221663	65782.16897818776
447	21.3	2.5	55585.42724547554	122662.81182183951	72608.86356852327
444	21.3	1.75	57571.466468449944	103598.07724947792	79649.80475653743
446	21.3	2.25	53663.69661897463	101348.5541402287	74969.37401605195
445	21.3	2.0	53268.196018023125	97700.98924828623	76436.53651560804
452	21.4	2.0	66632.78810308647	115514.71353446387	81680.46778155361
454	21.4	2.5	55011.685778427236	96276.35311658308	67497.635721833
453	21.4	2.25	63531.66365021234	130563.07986681188	87702.56931245969
448	21.4	1.0	50112.410310374435	87863.19498462944	65019.71891517751
451	21.4	1.75	52873.38211299269	108985.05481544092	74289.65824594919
450	21.4	1.5	52035.78894993258	109571.31393297779	69415.77614805823
449	21.4	1.25	50939.46937652122	107312.18038415813	73682.65818566753
461	21.5	2.5	56339.04296423565	111819.83940767865	70887.44165755351
458	21.5	1.75	52985.76694689429	108549.65821723975	73455.8943215693
455	21.5	1.0	50250.87165334317	98311.17239151867	63717.20217235949
457	21.5	1.5	51190.94488833554	106505.81236119648	70565.33033322093
456	21.5	1.25	52119.81415247418	111895.12816421759	75738.21073928292
459	21.5	2.0	53493.0382921764	96759.22656477745	71740.94868566249
460	21.5	2.25	54987.67983880944	107059.79583121283	73531.56648330118
463	21.6	1.25	50528.76840429362	106029.84136010421	67872.72759205154
462	21.6	1.0	51127.572511828315	99758.1682393584	67483.44708259052
468	21.6	2.5	56444.872908674566	98890.97035758026	71720.63854035984
467	21.6	2.25	57786.34091791216	103353.84087877479	77653.14172027765
465	21.6	1.75	52230.24102715742	90927.0018358602	63032.85416273631
464	21.6	1.5	50901.20464836539	88714.34772351554	65486.40244814388
466	21.6	2.0	55406.831413961656	98511.06550279532	68965.57748061648
469	21.7	1.0	51682.6720493691	94255.30113313747	63821.420529934665
471	21.7	1.5	51279.76960807282	104724.02030775021	72068.55014360567
470	21.7	1.25	49815.93064452058	98195.13011664062	65563.97491375808
472	21.7	1.75	54574.83902005671	108129.46244000517	67492.58814109625
475	21.7	2.5	56646.198631078056	121721.33723755431	86296.09165256956
473	21.7	2.0	50953.64082691833	96710.25228074435	66830.21324491796
474	21.7	2.25	55034.706528429706	97423.35959696001	73377.40167978125
477	21.8	1.25	50447.91268476684	106596.91267494168	65570.3248777041
478	21.8	1.5	51690.50213576197	97879.89379461548	68117.26105295423
476	21.8	1.0	50370.64195852239	95857.30010282311	67845.0262976513
479	21.8	1.75	53662.89172809268	111824.07452407676	71041.69880922762
480	21.8	2.0	63680.14856209828	114037.08521309323	84595.87343629135
482	21.8	2.5	56427.88677660657	91840.35073462375	76452.82838068173
481	21.8	2.25	54483.97036750404	104618.61655667135	83455.49716428436
483	21.9	1.0	50467.36301149127	101853.95546985867	66197.67543009834
487	21.9	2.0	54026.42480782414	94656.82862020972	67441.36343138445
486	21.9	1.75	51776.56118217159	97952.94403780904	69631.63646373762
484	21.9	1.25	51141.78405649284	96133.58090787102	71342.68540286065
485	21.9	1.5	52120.150864742776	102574.1737127918	70607.91864111568
489	21.9	2.5	62766.33025572802	110057.68929365989	76728.55163270712
488	21.9	2.25	54736.94577217492	100378.31311138134	60952.198198487225
491	22.0	1.25	50630.540887071074	103045.43639785217	69673.24597145854
492	22.0	1.5	51208.270649952196	109058.72673551571	72434.56336761496
495	22.0	2.25	54865.79450537161	102229.12776825359	69444.41674368807
494	22.0	2.0	53850.843445190505	111968.41218093423	73996.97485542737
496	22.0	2.5	62442.772836111195	130557.35145108071	79326.51619231737
493	22.0	1.75	56404.253931413194	117414.86334398102	81059.77485189892
490	22.0	1.0	49899.93764243328	97081.66100652932	65411.08706854517
502	22.1	2.25	62006.62500209151	127328.51034579363	87750.01257204116
501	22.1	2.0	59819.35963219653	118597.81210855319	82913.98520682086
500	22.1	1.75	53026.485393472925	113693.27408641935	78662.32951972134
503	22.1	2.5	55764.330113183736	99131.68483814146	73209.95310532786
498	22.1	1.25	56325.9180989272	117174.0011735932	80532.89767790223
497	22.1	1.0	51677.889917135086	113878.9575461166	72998.49221934527
499	22.1	1.5	51741.796434954624	93753.38572267068	65867.34983819666
504	22.2	1.0	49571.69343962676	102869.56873763728	70767.80788425215
510	22.2	2.5	57943.14234304059	128661.62469973616	79352.75696818111
508	22.2	2.0	55322.19729791563	117368.37521913176	70366.31540012585
509	22.2	2.25	53682.12509336675	107765.6099138327	72852.86888001289
505	22.2	1.25	53731.323141515706	121964.4391764051	77604.70344609019
507	22.2	1.75	52029.39442034813	97348.55461205672	65553.86695232164
506	22.2	1.5	52273.75910981777	107447.02121861822	68490.45404200311
511	22.3	1.0	50483.344325245256	104245.22931271089	66333.43613771671
512	22.3	1.25	51753.00793629968	107433.7932934836	68252.64007000024
513	22.3	1.5	52804.940576459914	107505.89649426697	70525.47889211823
514	22.3	1.75	52295.264119936925	111867.35646630991	75528.77398330647
515	22.3	2.0	55201.67544902954	109878.35482628524	77245.09611955787
516	22.3	2.25	54813.96478710854	92891.14542780907	65051.39755991512
517	22.3	2.5	65231.58680245515	122564.45356280178	96243.7518952595
524	22.4	2.5	57041.17457652168	116172.16731655995	79019.73195147372
518	22.4	1.0	50864.090224965665	108083.2386517978	68388.4548316849
520	22.4	1.5	51460.43643529613	103603.98760628152	67142.48223110702
521	22.4	1.75	53332.895298110016	113465.40762165547	76257.29460988357
523	22.4	2.25	54167.91941798127	127133.2255617895	77785.34830856071
522	22.4	2.0	54699.42823411497	94999.28408147118	72627.20972507565
519	22.4	1.25	51203.539340476724	99153.89049039313	65935.06797686924
526	22.5	1.25	50719.60638256392	104106.43635323485	66178.91710434605
525	22.5	1.0	51146.64220535666	112724.58322691928	69572.25021334052
527	22.5	1.5	51077.28410105686	94523.21810385886	65174.27406448988
528	22.5	1.75	51911.09391943996	118382.83217101137	72565.79538364054
531	22.5	2.5	56197.96754348162	106847.64601266987	69347.12161591944
529	22.5	2.0	51861.21855460961	103273.96125563254	71691.77421454033
530	22.5	2.25	54648.96993710249	105351.12948138159	74106.78746578586
538	22.6	2.5	56912.559666060435	102866.16201765266	70959.33244410723
537	22.6	2.25	55596.555342083695	107065.56409668535	68695.14146699669
534	22.6	1.5	52480.43946797755	109312.66180855279	75228.74823396007
535	22.6	1.75	52434.76956303377	111667.40621834534	67356.82322811695
536	22.6	2.0	53356.862146108055	109854.27397528659	72379.54195297309
533	22.6	1.25	52697.35059391321	106592.02669465913	71924.701233694
532	22.6	1.0	51040.27546789308	108317.08344553036	66744.55088800578
542	22.7	1.75	53498.2821686287	110318.98887730522	72474.60808090214
540	22.7	1.25	51090.50836324831	110066.57969733905	73583.9023015069
541	22.7	1.5	51980.44807236582	106014.56504820523	71575.54384812085
543	22.7	2.0	54251.67815939904	114794.99126073411	81096.79883381721
545	22.7	2.5	56584.26961630302	121527.72817085036	74733.03556175822
539	22.7	1.0	51731.27509969304	107901.25019562432	71608.66373161026
544	22.7	2.25	54850.282503287744	113808.93050431435	67807.97316877889
547	22.8	1.25	51938.53086697023	109959.79914487404	72732.85223779088
552	22.8	2.5	56887.45841376075	106309.82323084002	76783.72728372434
546	22.8	1.0	51474.14413580832	105454.71020282208	68497.34291440409
548	22.8	1.5	52616.1977173991	120731.51976234715	76035.01415167922
550	22.8	2.0	54788.530896065306	119755.62983431481	84540.39091862753
551	22.8	2.25	55466.59960942988	113014.64743502259	73854.21543328252
549	22.8	1.75	51885.470101813	89849.03238834141	65239.599471778965
554	22.9	1.25	51865.63766453248	111432.81249533728	76219.02047494614
555	22.9	1.5	52723.98694026528	110342.23744716363	66467.23210277854
553	22.9	1.0	50445.29372434007	103248.3667194126	69945.36673158148
556	22.9	1.75	53237.36239408731	113132.23995015107	78948.8637413791
557	22.9	2.0	53381.89516395992	117457.5493953416	73690.3711571653
558	22.9	2.25	53786.80934194523	87202.97816450898	65990.24464800295
559	22.9	2.5	56363.529440204424	126818.82744962651	87312.45047254274
562	23.0	1.5	52644.782731339044	116122.75598629405	73334.60898980708
561	23.0	1.25	52298.776666579775	116977.25939230183	72741.94832173767
563	23.0	1.75	55222.729026347326	110776.23334954903	79549.39470862686
566	23.0	2.5	56873.87474457045	106112.25622153073	81502.80172604759
565	23.0	2.25	55628.92477747422	117494.44318199829	84542.9538708251
560	23.0	1.0	50309.833357560834	104544.7853531444	68511.22295059178
564	23.0	2.0	53828.27232593214	118689.2949758627	71551.30334311999
572	23.1	2.25	59875.6534732995	113614.78807724487	83380.7755872221
573	23.1	2.5	63108.53455318099	110676.61711493254	76721.68341683649
569	23.1	1.5	52042.24619859094	100909.76679431465	67232.53319422119
568	23.1	1.25	51757.07523736718	112619.4376155561	72956.49415750918
567	23.1	1.0	51173.396879650296	116181.88309733152	73332.84861599178
571	23.1	2.0	54574.79286467423	97634.4443888801	67574.79512274242
570	23.1	1.75	53269.75409074097	111641.98577043254	72153.07463329038
576	23.2	1.5	53349.540892557045	110363.36592915551	70629.00203038064
575	23.2	1.25	51814.362088917216	117005.35886992868	74279.8302777499
579	23.2	2.25	55419.70810108036	112994.1828802137	74025.84610336347
578	23.2	2.0	53224.53715927119	108444.52981901006	76783.24657547548
580	23.2	2.5	65762.83820453161	137926.0653780986	83544.2340049724
574	23.2	1.0	52072.74221455022	116891.56142053744	73096.17110140895
577	23.2	1.75	52780.86392169811	121977.44971284969	82369.9440941122
586	23.3	2.25	60094.320157109636	131239.27780040752	88532.69048823116
587	23.3	2.5	55158.29520180825	107923.11525102441	76416.52933884718
581	23.3	1.0	51589.487057438164	109922.17675972918	69814.1612351769
585	23.3	2.0	54149.48945870518	121240.15678303885	75644.10222012071
584	23.3	1.75	52671.03084830786	109009.77172067174	68573.85302348023
583	23.3	1.5	51046.31686920782	107397.10424355435	71496.5349490677
582	23.3	1.25	50122.27290635609	112513.75567090136	71443.38151885827
589	23.4	1.25	51995.206327957254	105934.37071578899	72229.68999487102
594	23.4	2.5	59224.42575106055	133973.3989311272	79578.7493313499
590	23.4	1.5	52843.446061898896	108679.784717631	71886.31011656261
591	23.4	1.75	51110.28672663691	98638.32949345211	71705.50409155211
588	23.4	1.0	50424.03097204701	114564.94368973658	70763.73401914843
592	23.4	2.0	54335.95751681833	120618.07802057262	83165.510689668
593	23.4	2.25	54010.89609967402	116689.73101801438	77730.34097800848
598	23.5	1.75	55152.695979232565	126130.46366520491	80211.16739594849
596	23.5	1.25	50907.88898725081	115281.35065612434	70988.27235520452
597	23.5	1.5	51440.63009635134	107236.57522790425	71697.67930618949
599	23.5	2.0	53981.84913630555	114745.10245553756	77310.6821440138
601	23.5	2.5	67073.31779607985	124056.87842562966	95861.24075267519
595	23.5	1.0	50944.93625596067	109627.39384888149	72138.60988753999
600	23.5	2.25	55856.84709207382	100929.79095761314	68600.97791876047
605	23.6	1.75	53413.694273300454	106200.32125408738	73855.31984514579
602	23.6	1.0	50572.91999128412	109791.49062747353	72977.87187581546
607	23.6	2.25	55750.32402399227	137167.6231584251	82058.09244604618
606	23.6	2.0	55384.278798443775	108123.5252401718	75690.31940998464
604	23.6	1.5	52618.46678912848	99906.1787478587	71174.32842850918
603	23.6	1.25	51990.57821403453	108336.82909416157	70417.77398975386
608	23.6	2.5	57315.286323465494	124538.44231067385	77564.67089972807
612	23.7	1.75	51820.87259435511	109073.18521378023	77694.29432191896
613	23.7	2.0	54057.94581500974	122454.00939627156	77816.44867552671
614	23.7	2.25	54045.927271332046	115662.6878265209	79353.8088878495
615	23.7	2.5	56992.33101315809	115973.4535597176	73933.33156207489
609	23.7	1.0	50389.701825713484	115266.8731405082	75300.8212196549
610	23.7	1.25	52481.28665457363	112579.75622454827	73932.3072958652
611	23.7	1.5	54627.31714374011	124849.02403112488	78280.45052473583
621	23.8	2.25	56768.94380467587	116872.07385580913	74076.91798285201
620	23.8	2.0	53580.87149817121	127383.51574901174	83411.31291940591
616	23.8	1.0	51450.91024796893	114142.08536539784	72630.75993087294
617	23.8	1.25	52479.20251986461	115708.92889610628	73286.4046390898
622	23.8	2.5	57393.65814720897	110695.70348079749	72206.11697069075
618	23.8	1.5	54030.29954368456	127930.13040299031	80838.18638965815
619	23.8	1.75	52920.41394896866	107466.16025134671	72218.48993995573
623	23.9	1.0	51579.07350413454	115236.16481029536	75036.11923476496
629	23.9	2.5	55623.3912700775	130102.26736745154	88680.75451270859
626	23.9	1.75	52933.99403061675	112767.26508751289	70671.02241558471
628	23.9	2.25	55848.69978038688	120885.50406993458	77593.58615456396
627	23.9	2.0	54031.84207808838	115019.7665862835	73956.04766802586
625	23.9	1.5	51658.88531682419	118314.48813869154	77413.94055216665
624	23.9	1.25	51754.287756923164	124303.95964310218	82892.69287644095
634	24.0	2.0	53237.791745860275	113258.47935394935	76746.74794558721
636	24.0	2.5	56937.68371713515	116882.5409545373	85617.63599904934
633	24.0	1.75	55827.88313479146	123626.57973794505	80850.57124208564
632	24.0	1.5	52612.220601552064	117861.11539616673	76439.94770556185
631	24.0	1.25	51655.81520336881	113818.95944095588	72289.02384588166
630	24.0	1.0	51105.15264730854	122258.43823988068	73293.18200783886
635	24.0	2.25	54268.551374688024	97545.51425196485	70326.0515192648
637	24.1	1.0	52048.8165156318	115316.73308552885	74035.22663611553
640	24.1	1.75	54112.50194787374	125652.7530478668	80368.68344645792
643	24.1	2.5	62383.00784018839	110323.15362607615	75672.39196395958
641	24.1	2.0	54622.90771919574	114559.95252850116	74783.53402622469
642	24.1	2.25	56012.28438872731	118839.92383816413	83953.62287439221
639	24.1	1.5	53989.8777218034	120205.79170928494	76596.06558588735
638	24.1	1.25	50274.613359180315	108375.07197090844	74978.24343964153
648	24.2	2.0	55620.448137796055	122047.38428167497	75798.82636156313
650	24.2	2.5	70865.52166110047	143348.30786797628	87600.65053826837
645	24.2	1.25	52854.49382914448	127700.74579915362	79909.55320722028
644	24.2	1.0	52320.12791795257	118530.53794538241	77741.66307593344
647	24.2	1.75	52863.17656347272	111300.31172924353	72890.67503343837
649	24.2	2.25	60328.99952098328	117518.86631256835	82946.57628510753
646	24.2	1.5	53248.04614049629	115310.382865497	72615.79455268235
651	24.3	1.0	50838.024272907205	117240.60068022733	71838.6097220006
652	24.3	1.25	51632.001519605794	113412.8861904923	75428.4140074869
653	24.3	1.5	52170.75055278365	110820.9400941915	72685.40173118579
654	24.3	1.75	53354.1509620249	125300.7586579968	79274.55461450269
657	24.3	2.5	55185.217888173975	116321.0714839622	79310.86187589251
655	24.3	2.0	54657.43766080535	99820.38219425945	77202.45163746394
656	24.3	2.25	56119.36308938475	121697.88667097209	78340.69800034995
658	24.4	1.0	52153.60496123377	122214.5975717306	76668.31420680125
661	24.4	1.75	54449.12391557167	126981.00624115474	77127.92211323838
663	24.4	2.25	58960.669227975515	134445.73574671376	90456.43379704104
662	24.4	2.0	54022.85053228808	117447.46696811212	74267.4486346289
660	24.4	1.5	51912.33206300529	111616.53449505992	70474.306769084
659	24.4	1.25	51032.50969468465	115006.9492443311	79447.40003058926
664	24.4	2.5	60950.730552447436	139896.34407870597	83188.6044203404
668	24.5	1.75	52725.69092012921	133414.72416925212	81020.74614644179
669	24.5	2.0	53386.07622706857	125111.24289340815	84521.67735255635
665	24.5	1.0	52493.657022197825	124359.958246223	75653.44633949347
671	24.5	2.5	68403.92393091191	130824.46955460793	95459.13929159209
670	24.5	2.25	57898.96623994548	124718.32541383547	81983.91952658069
666	24.5	1.25	51539.30295789713	129309.50840141923	84509.61460328344
667	24.5	1.5	52911.07304006963	123299.7863133809	82275.24330832633
677	24.6	2.25	55867.52235064499	109547.56524270045	72501.26139591733
676	24.6	2.0	54435.043163871545	134016.28234583186	83775.7133713271
678	24.6	2.5	57584.40187640035	130765.63709233887	81468.13915439196
675	24.6	1.75	55637.51012216006	122512.9427105752	75273.11411179851
674	24.6	1.5	52866.39633772354	117326.63639618133	74763.28562340274
673	24.6	1.25	51594.58442416402	118643.19839140955	73953.57713940174
672	24.6	1.0	51864.361018537216	120251.52658265336	76639.08244534436
680	24.7	1.25	50223.01049889419	113186.9751312446	77269.59941706572
681	24.7	1.5	53166.03568333976	127474.09413320397	78249.03449787352
679	24.7	1.0	51382.9868079452	126276.54882146622	78104.41695476772
685	24.7	2.5	56636.00777715419	124076.31930194824	77895.57529301719
684	24.7	2.25	60450.20731119213	146130.32823826125	86999.90217978288
683	24.7	2.0	54018.3346180445	115845.01632955542	74783.22228793774
682	24.7	1.75	54227.697206360775	124947.03602863217	79201.35712387416
688	24.8	1.5	54348.65640768194	129887.39681811084	79830.02904818808
687	24.8	1.25	54938.0881946414	132428.89853878395	82208.73625360178
691	24.8	2.25	54172.48839896044	125315.28156615942	83937.93528383701
690	24.8	2.0	55261.22650655412	108925.98270038656	71933.97568288833
692	24.8	2.5	57195.9156548699	117846.11329375995	76098.08641866065
686	24.8	1.0	50943.275422423416	116219.63812040383	69713.66966734086
689	24.8	1.75	53234.26479190932	109264.84080378996	73675.44388229171
694	24.9	1.25	51787.17548884627	118100.16442084561	78980.63692061322
696	24.9	1.75	54179.03150418838	117366.9235733875	81422.98586259721
697	24.9	2.0	54879.03184831673	123916.89730572098	80335.6944664037
693	24.9	1.0	52999.3983744247	132575.59819790986	82207.5413662812
695	24.9	1.5	53224.51134825371	116682.5446959948	74660.8485136352
698	24.9	2.25	57140.446746867216	126474.72874425363	78618.55454856869
699	24.9	2.5	57819.61827557667	121743.7325581346	78916.55223114253
703	25.0	1.75	54078.454066754544	120442.96382386921	78786.67464840318
702	25.0	1.5	53003.62793809985	121370.73405024834	79923.19836720888
704	25.0	2.0	56291.288746110156	128678.78392100673	79478.09000297969
705	25.0	2.25	55153.49671132465	125594.61952581324	81009.59617566263
706	25.0	2.5	63643.123431008455	152730.76735145194	87687.99605373367
700	25.0	1.0	52943.53668675983	123479.65263619764	75304.85718564788
701	25.0	1.25	51120.97097378436	120356.23019717097	82496.21186549753
708	25.1	1.25	52419.08466576373	119741.89807192919	77086.08243757776
713	25.1	2.5	56978.72191443523	121353.79787433005	78268.59243494383
712	25.1	2.25	55974.11785936924	124715.66993410565	80728.49942542889
709	25.1	1.5	51780.188272580475	126386.33894082595	81242.92157469648
707	25.1	1.0	50901.30939146678	120859.05745409998	77607.61517203621
710	25.1	1.75	54097.49301590776	127352.9659492744	81433.27538448675
711	25.1	2.0	59208.586339805195	134683.69607348327	81732.7899219056
