	Windspeed	STDeV	Leq_x	Leq_y	Leq_res
1907	8.9	0.5	47367.988163383954	49672.62031237998	50317.06151645461
1906	8.9	0.25	47229.167696533856	47664.72688732818	48555.04651014427
1920	9.0	1.25	47602.36537669171	55682.72845728822	56679.092407278695
1921	9.0	1.5	47705.10026579224	53100.76275723314	54701.384465896655
1924	9.0	2.25	48093.32183491289	61922.90277151348	62800.29612099609
1925	9.0	2.5	48187.14152385004	63673.7475895977	63326.564432761304
1919	9.0	1.0	47481.21016896511	52388.05897985741	51896.2057880293
1918	9.0	0.75	47392.29149996299	48513.9618285704	50370.61606421067
1923	9.0	2.0	47970.38330522286	60397.57689830596	61268.713234626455
1922	9.0	1.75	48105.28036065102	58853.151192375786	58854.61279273868
1917	9.0	0.5	47383.86444266027	49654.074907211805	49987.29791414493
1916	9.0	0.25	47386.63364096368	49203.164378918795	49457.34410416009
1933	9.1	2.0	48020.79813969445	60579.285884542966	61656.54551906546
1932	9.1	1.75	48109.32236056658	56370.88002506816	58422.51449956015
1931	9.1	1.5	47714.19614634506	56072.34084779479	57467.3581043951
1930	9.1	1.25	47907.45387969292	54957.268178599705	57606.10057558103
1934	9.1	2.25	48303.3268607195	62802.147882620484	62400.17432686394
1935	9.1	2.5	48236.38076637737	64033.1406870031	64050.91918167541
1927	9.1	0.5	47493.297017617144	49658.45736771171	49468.62098227113
1926	9.1	0.25	47578.23711556141	49408.38435203306	50562.04110001845
1929	9.1	1.0	47524.33767688414	54417.22455277257	55167.77147241387
1928	9.1	0.75	47460.66244167116	55843.27463349677	55358.13280692761
1943	9.2	2.0	48236.73574913675	58073.42212541884	58886.2082079327
1942	9.2	1.75	48070.28351352738	60514.071963652226	61858.830703970656
1939	9.2	1.0	47673.82003576957	51174.32508480007	53281.090698680084
1938	9.2	0.75	47533.04011870331	52721.81677138857	52438.71577488411
1936	9.2	0.25	47552.219241778934	50419.39022333265	50551.809390164766
1937	9.2	0.5	47457.15799805863	53216.956332413916	53303.1451183659
1941	9.2	1.5	47715.07390184941	56255.62288430443	57111.22694255061
1940	9.2	1.25	47648.672949081854	52080.004338323095	52796.01934170734
1945	9.2	2.5	48816.60057308548	61592.64101962574	62462.25097952378
1944	9.2	2.25	48154.273580157394	60574.726900232585	61356.127284109534
1950	9.3	1.25	47806.112782955155	55437.62764600974	56632.603774715535
1951	9.3	1.5	47905.01128890522	58340.80894228798	58518.621847923576
1947	9.3	0.5	47608.919703999934	51314.37614578978	51501.5125412247
1946	9.3	0.25	47555.27367894383	51118.897475905476	52331.144355111996
1949	9.3	1.0	47690.389276592265	54849.33847246646	55469.61935006533
1948	9.3	0.75	47592.06066486237	54044.241419302794	54748.05017122127
1955	9.3	2.5	48274.04711091271	62942.40675972818	64933.270558635784
1954	9.3	2.25	48194.16855304356	62314.437931385626	61967.85561896645
1953	9.3	2.0	48154.85839995223	61078.2793455053	62645.786620892344
1952	9.3	1.75	47882.13705160635	62650.08162271703	63991.651101304116
1959	9.4	1.0	47842.66391893622	56434.296873435866	57025.342343477445
1958	9.4	0.75	47633.76191999575	53244.801883107815	53306.48872581356
1962	9.4	1.75	47991.89224600639	63173.24819563052	63364.46937201595
1963	9.4	2.0	48214.52958917016	63855.03505325943	64120.191189199926
1964	9.4	2.25	48654.13809198369	63753.79353399896	63292.899360003525
1965	9.4	2.5	48743.32171241082	64489.37071777169	65936.68103496089
1957	9.4	0.5	47656.43497730724	51554.20330185622	52592.359607710394
1956	9.4	0.25	47651.52005835574	51802.320448154554	52644.441394695394
1961	9.4	1.5	47876.929033751294	59249.15217363686	58771.69924187551
1960	9.4	1.25	47890.49435867529	56221.575410247955	57047.97233561439
1967	9.5	0.5	47789.5858288269	53460.201895384555	53789.11950718175
1966	9.5	0.25	47655.60997274069	52436.99798565939	53205.16663590342
1974	9.5	2.25	49040.85024974797	67319.97376548423	68380.84380244194
1975	9.5	2.5	48959.845807843	63542.53659646464	65147.609463995854
1968	9.5	0.75	47763.050335569606	53927.74452003824	55026.60937050117
1969	9.5	1.0	47944.09817461603	56574.39105367633	56175.87218332614
1970	9.5	1.25	47789.006130052614	58657.89479496125	59557.089216152075
1971	9.5	1.5	47944.72273535469	58987.62056429776	60807.55643485204
1972	9.5	1.75	48393.60674407738	63543.47250625845	63815.75244170508
1973	9.5	2.0	48084.54271881289	58817.22819216902	60121.50938902317
1984	9.6	2.25	48379.17898393904	64752.49214441525	64743.27868711076
1985	9.6	2.5	48596.03202310265	61996.754898991654	61765.93623075799
1978	9.6	0.75	47840.87608184496	55633.82464447546	56158.841189315746
1979	9.6	1.0	48200.46798811951	56844.11057526299	58070.356731872125
1976	9.6	0.25	47863.86153515423	53161.36933440961	53640.08870621012
1977	9.6	0.5	47807.24541062576	56865.154477787095	57185.838755688026
1983	9.6	2.0	48503.3595781343	62370.18290015466	63405.30661397161
1982	9.6	1.75	48142.80464743249	60585.88175298426	61006.76017161813
1980	9.6	1.25	47890.51728790074	54774.32484071611	55909.25870752115
1981	9.6	1.5	48126.83867081784	56178.45130827988	57283.19032101904
1986	9.7	0.25	47918.9887346346	54518.957667455674	54681.71893382793
1987	9.7	0.5	48015.08540820037	55598.69723639221	55405.088421077584
1989	9.7	1.0	48203.31556042087	55097.304851981586	56183.6248419994
1988	9.7	0.75	47877.71046411142	57116.72353688776	57652.851029272715
1994	9.7	2.25	48472.59123444759	63810.626836965384	65530.84987572051
1995	9.7	2.5	48997.09391731676	65856.6069077264	67061.04912009624
1992	9.7	1.75	48536.08709538813	64114.2140753798	65912.10826482525
1993	9.7	2.0	48456.07954440105	63513.37180222721	63665.05626393066
1991	9.7	1.5	48385.24616322435	60174.03138304442	60414.5802734206
1990	9.7	1.25	48184.278122641925	56800.07703765029	57257.88712014969
1997	9.8	0.5	47950.12009352348	54874.325734066086	55522.94772671941
1996	9.8	0.25	47871.188969868854	55001.06157975849	55620.90845114658
1999	9.8	1.0	48142.77265603205	55828.46119775324	55564.75609555595
2000	9.8	1.25	48176.14911967654	58434.840910074505	58132.27278274809
2001	9.8	1.5	48242.875535399544	58804.366999249316	60271.545740988724
2002	9.8	1.75	48479.39223385721	62274.36672527154	62694.88179365961
2003	9.8	2.0	48559.97618957373	61248.75893411281	62694.56296818812
2004	9.8	2.25	49068.080866110366	64865.776956041176	66006.01190392596
2005	9.8	2.5	49088.36220680451	64271.25668514343	65430.43699695473
1998	9.8	0.75	48108.46046920868	54900.682082612584	54746.83604555086
2006	9.9	0.25	48067.90622919396	54867.49448757501	54700.76934586899
2010	9.9	1.25	48409.48704884889	61160.375876861974	62964.37929631541
2011	9.9	1.5	48395.81968217576	59735.557233719745	59803.91584437349
2012	9.9	1.75	48420.475271390234	62153.33350791614	62377.89232995026
2013	9.9	2.0	48507.32167854745	66494.89335626714	66322.12854850879
2014	9.9	2.25	48625.586259488286	63667.39164527774	64848.40322881875
2008	9.9	0.75	48161.979371243295	52708.04250654416	55058.368915914936
2009	9.9	1.0	48198.71475037965	55465.827518821956	56236.838559730204
2007	9.9	0.5	48101.213263046324	55493.89251742003	55691.592722620975
2015	9.9	2.5	48986.871945174185	72996.67051427621	74342.53804547468
4	10.0	1.25	48350.93112909185	57602.699754447945	58484.02355909809
3	10.0	1.0	48241.17155966252	56734.24033774571	56988.9700659417
6	10.0	1.75	48795.69827054502	67559.86653194056	67508.95769276733
7	10.0	2.0	48940.132826965346	62274.92846581867	61986.27243226221
0	10.0	0.25	48171.43741015898	55438.802296867	55192.32771593442
5	10.0	1.5	48646.39229722948	61686.52896979633	63511.33270695653
2	10.0	0.75	48271.67749863462	58223.26810654441	58989.419355954175
9	10.0	2.5	49087.19510843108	70129.53854461294	71846.8884549354
8	10.0	2.25	48754.532483091454	64071.56468923931	64460.07248334085
1	10.0	0.5	48104.48874735581	54854.822987399435	56430.142416055634
14	10.1	1.25	48507.539723572845	60942.36910711374	61234.43449050598
15	10.1	1.5	48562.07199970074	60545.44109161613	62732.63030439219
16	10.1	1.75	48861.319052694256	62615.42929456759	63841.54147699295
11	10.1	0.5	48331.124346745164	56521.96441788072	57681.09019578737
13	10.1	1.0	48401.22957777631	59922.29362299978	60356.125104162624
17	10.1	2.0	49082.291793070275	61699.85064483887	61741.84473110601
10	10.1	0.25	48289.66112674901	56190.47302429968	56108.160196893274
19	10.1	2.5	49986.51034559156	70064.36044278233	70085.11379535125
12	10.1	0.75	48292.04837567614	56852.50290718148	57918.52536099257
18	10.1	2.25	49022.51152283667	63567.15267727595	64160.47278782074
20	10.2	0.25	48314.073494526296	52950.78484964362	54474.4076737335
21	10.2	0.5	48273.303652293966	54464.36208401371	54914.6227656757
22	10.2	0.75	48424.78400618397	54071.036150078246	55104.621134896006
23	10.2	1.0	48663.69725744218	55273.2888810703	57210.25151472173
29	10.2	2.5	49470.128442125344	68467.98597503336	68486.81084370236
28	10.2	2.25	48914.25251842267	63760.549954274626	65679.54180279661
27	10.2	2.0	48941.47739463152	61757.35137595152	61292.309105424385
26	10.2	1.75	49368.23753782117	63113.455674139266	64807.97668789899
25	10.2	1.5	48737.15017571882	60652.4737737041	60874.687873962204
24	10.2	1.25	48489.32410889876	58510.85596346779	59230.87649934065
37	10.3	2.0	49210.97599909028	64405.9534703722	64215.406382591624
36	10.3	1.75	48945.48744695563	63808.718655099	63474.201443944134
39	10.3	2.5	49881.11859384705	70330.00831685548	71228.77542515197
38	10.3	2.25	49278.79084134563	68886.81523817094	68480.8588793475
32	10.3	0.75	48449.55568027031	57146.406156461366	57370.192518829994
33	10.3	1.0	48678.311383606386	58997.14475501409	58608.4503394285
35	10.3	1.5	48841.48775856389	58808.00729915872	60076.295746295546
34	10.3	1.25	48865.95737164921	62265.91954019289	61776.84097945611
30	10.3	0.25	48540.00010481649	54073.901632188376	54912.12608768238
31	10.3	0.5	48476.915359798826	53593.26288156234	54990.477760890164
49	10.4	2.5	50670.48272550973	70673.5590719702	70042.7103400487
48	10.4	2.25	49436.25999725772	62506.70536290557	63345.420047824955
40	10.4	0.25	48476.83563507135	52806.49509179119	54573.85367136785
41	10.4	0.5	48573.3394876066	53047.30522200102	54247.30866102818
42	10.4	0.75	48729.9939128706	60167.929592503824	60803.72338708565
43	10.4	1.0	48660.057709687666	59087.98754322077	59914.15838430991
47	10.4	2.0	49601.24927204019	65174.13233935647	64967.33210704022
46	10.4	1.75	49528.23516105349	61897.62257789438	61621.52422490182
45	10.4	1.5	48987.10870103083	60010.322264128416	61007.89193794837
44	10.4	1.25	48717.465706637944	57635.58009638302	59368.818278343235
56	10.5	1.75	49402.170723471085	60857.113257077894	61636.791816352525
57	10.5	2.0	49957.224398473816	72655.31567186062	73208.54394104757
58	10.5	2.25	50604.03213717382	68516.17537581068	68315.9257746695
59	10.5	2.5	50309.56033807737	73536.1525123828	74787.808930724
50	10.5	0.25	48633.47978368197	52068.535761921696	53449.68641107754
51	10.5	0.5	48768.37330478198	55983.53628823357	57373.657627091736
52	10.5	0.75	48670.16361508118	55582.75309380587	56187.54184914611
53	10.5	1.0	48762.00144798991	56499.172185152376	56811.99062846187
54	10.5	1.25	49140.28509726658	59138.771273929946	59948.93170841752
55	10.5	1.5	49178.72250937534	60913.21339203737	60924.35103460485
60	10.6	0.25	48876.14074660554	51876.474691183175	53672.39759539795
61	10.6	0.5	48797.26220663043	53287.037289114865	54846.903078964686
63	10.6	1.0	48768.19405085979	58413.773778381226	58131.37552641628
62	10.6	0.75	48669.91197190957	55682.124715973325	57028.54678888023
65	10.6	1.5	49984.35306935977	61900.94733088744	63040.38343547472
64	10.6	1.25	49139.93527956737	59049.96544696621	60828.484837750155
69	10.6	2.5	50549.65179060731	74508.64789902797	74842.03576458957
68	10.6	2.25	50479.3443517308	64848.72616726272	64660.74473648832
67	10.6	2.0	49911.60847100619	70548.91277095747	70147.25721691767
66	10.6	1.75	49644.858817588225	63469.52464442243	63995.80107051885
74	10.7	1.25	49336.66241673402	59133.35669416519	59021.14521866812
75	10.7	1.5	49707.82059916811	63607.000169772975	64515.24152053922
76	10.7	1.75	49779.058840982354	63734.23467391775	63887.00804501223
77	10.7	2.0	50964.480892201624	69252.20658425652	70420.84352777436
78	10.7	2.25	51000.31207975451	68692.37726425103	70489.02005083571
79	10.7	2.5	50875.93692239366	66377.68583520975	65767.7634186002
70	10.7	0.25	48683.48199234676	53586.47657786958	54935.51792506395
71	10.7	0.5	48779.725008999216	53877.84778713941	55248.70314142849
73	10.7	1.0	49115.093200242125	60212.80105813139	59920.10541261716
72	10.7	0.75	49263.41670176986	56084.665311328004	58426.0984146655
84	10.8	1.25	49740.11315655407	59637.87043701063	60521.52178322714
85	10.8	1.5	50027.28391193495	61004.79724662609	61340.15284373871
86	10.8	1.75	50069.605329476275	66824.35471536934	68190.4768297498
87	10.8	2.0	50983.537272427726	71106.59525573175	72429.49932433115
88	10.8	2.25	50163.62611116911	67120.24801942203	66616.88685339803
89	10.8	2.5	50441.19184230728	71844.13689071333	71940.62449970421
81	10.8	0.5	49085.92408685105	55345.15268804907	56350.20213034783
80	10.8	0.25	48876.913445954364	52560.70232455902	53739.655888201494
83	10.8	1.0	49586.2363353647	62771.533980744905	63606.78410352267
82	10.8	0.75	49223.43097149573	56512.17611777434	57929.66072735564
94	10.9	1.25	49975.69783837597	59475.14842318208	60354.55052869888
95	10.9	1.5	50128.74946167228	65195.19397712597	65056.76344329419
92	10.9	0.75	49805.81215766421	56714.42518517853	58027.24235742025
93	10.9	1.0	49974.917084518645	58877.98371531704	59891.187312061076
90	10.9	0.25	49482.449111590315	55049.38781535013	55533.946293709225
91	10.9	0.5	49505.557599896594	56113.29565996298	57574.22368132504
98	10.9	2.25	50931.51224307747	70160.93228966264	69432.40534280326
99	10.9	2.5	51640.98570391941	82139.56402055689	81585.00880660473
97	10.9	2.0	50855.70439553347	66869.42347500609	66556.03644418273
96	10.9	1.75	50550.65633313777	68007.37624834872	69208.90027120919
108	11.0	2.25	50642.439509285905	69406.80922068293	69404.48567854417
109	11.0	2.5	51499.166659184135	80633.4932879517	68718.84066706437
101	11.0	0.5	49747.44933513277	54659.42621215373	56016.95858670966
100	11.0	0.25	49710.5109115652	54414.89762390507	55619.986310002474
106	11.0	1.75	50509.443608404734	63081.33960023369	63478.63623252499
107	11.0	2.0	51399.90424443262	68912.658813387	68695.61072146337
102	11.0	0.75	50126.1509952992	56844.47790254548	58573.91264491552
103	11.0	1.0	49991.3763123435	59574.81156616827	61225.48929359491
105	11.0	1.5	50851.3380043075	65238.87807137484	66509.09522644848
104	11.0	1.25	50200.54533933701	59677.90446079098	60994.22203752485
111	11.1	0.5	49858.305442834986	54732.55489195117	55907.021306143935
110	11.1	0.25	49698.01559897434	52818.86252580662	52511.652636805185
114	11.1	1.25	50468.1181400776	61430.95942672556	61266.31536810069
115	11.1	1.5	50315.71221135615	61217.612350004	61532.217671258884
117	11.1	2.0	50878.00616421539	64747.4379772531	65779.71152815477
116	11.1	1.75	50212.72901565585	62808.79988965055	62961.26623281043
119	11.1	2.5	52591.75305227507	77074.56030076882	76076.9347632158
118	11.1	2.25	51767.83286214848	70787.26577265053	70292.80216619025
113	11.1	1.0	50073.221109547645	59499.68850983761	60921.836733698714
112	11.1	0.75	50008.717804556196	56335.281611283506	57220.282814081474
125	11.2	1.5	50184.73876940073	61725.179293756824	61254.276515819955
124	11.2	1.25	50299.30725310881	59569.05419248515	60143.83200377514
128	11.2	2.25	50804.713704886686	70354.9148944511	69742.40328068672
129	11.2	2.5	51747.55970669749	78244.89175314996	71633.18648451171
127	11.2	2.0	50820.59406488043	66977.71295907069	66528.75857100882
126	11.2	1.75	50664.577437573345	64374.970293816696	65119.53503774902
123	11.2	1.0	49873.4131088532	56498.473071818975	57756.685780005515
122	11.2	0.75	50041.69387613497	54800.063938158404	55789.99434070629
121	11.2	0.5	49634.65777186574	54278.15061232851	54241.67971693929
120	11.2	0.25	49722.27582036073	52324.13007913607	51876.602569594856
138	11.3	2.25	51842.008572841456	70121.84347495768	69082.87525540135
139	11.3	2.5	51818.69999247882	78531.80305251977	77734.24992348181
137	11.3	2.0	51098.74666190191	74595.05403209408	71814.98997200029
136	11.3	1.75	51004.889271143555	68920.81624659405	67366.70330294227
134	11.3	1.25	50305.03788463947	59201.56649833521	60873.586114111735
135	11.3	1.5	50509.62107163668	62792.35805146971	62456.765017911945
132	11.3	0.75	49942.237308632175	57589.537347924095	57111.45203169411
133	11.3	1.0	50261.15669288409	58612.111857256976	60053.093040850115
131	11.3	0.5	49657.26135398049	54929.75162582339	54664.225256970516
130	11.3	0.25	49410.49518487276	51531.019291322744	51441.88658574209
146	11.4	1.75	50795.49693024447	74391.16810033582	75469.65873756085
147	11.4	2.0	50882.08971483864	66337.10082067669	66301.38888308746
142	11.4	0.75	49907.71336786357	56251.015941576065	57221.347016179396
143	11.4	1.0	50179.82690782676	59251.866980452614	58853.99984231372
148	11.4	2.25	51701.1835943623	66061.343793701	66733.5741337189
149	11.4	2.5	51694.52396761886	74206.96543840446	73975.90758120808
144	11.4	1.25	50074.46335948769	61049.23392937105	61456.64335655271
145	11.4	1.5	50449.52455771414	61720.552427921124	62164.48522731903
140	11.4	0.25	49511.95122975626	52430.186240550596	51846.2541798721
141	11.4	0.5	49646.966516358436	52935.55535323045	52643.29735196154
154	11.5	1.25	50296.85407832702	63023.94566362547	61624.504976109594
155	11.5	1.5	50317.786498374815	63178.13953571476	63452.04141286177
156	11.5	1.75	50881.84176030414	69426.39560279735	69071.77666271293
157	11.5	2.0	51021.88271240193	73408.40451194573	71889.14539975562
158	11.5	2.25	51258.08671689233	70332.55473820407	70467.59795402388
159	11.5	2.5	51345.37560977367	70000.04292685726	70754.09088717353
150	11.5	0.25	49492.37230524762	52497.857461332766	52613.834023122006
151	11.5	0.5	49655.223408455946	52327.269424715036	52640.128614062705
153	11.5	1.0	50026.949904331625	61979.2481783185	62071.56887789716
152	11.5	0.75	49803.677648592406	58436.603614169486	57824.4292103816
164	11.6	1.25	50359.53772846281	61728.90608174871	61975.13226458829
165	11.6	1.5	50683.02953795439	60127.54681611815	60812.70397972992
166	11.6	1.75	51002.84018090063	68616.49532485177	69912.2175167401
167	11.6	2.0	51286.651797875114	65711.72156405225	65671.98458543925
168	11.6	2.25	51398.328996705364	68737.22417872524	68685.9295099737
169	11.6	2.5	51662.0981626407	71165.98132089905	71261.38391390043
161	11.6	0.5	49634.69672060869	54172.75251007017	54206.96004337615
160	11.6	0.25	49528.27185367437	53014.339127820866	52674.37884797693
163	11.6	1.0	50192.30621802242	59014.435652402375	56401.35248073414
162	11.6	0.75	50032.377859329616	53653.33585588536	53791.91831946871
174	11.7	1.25	50090.40527426797	57543.68727024485	58915.663277878586
175	11.7	1.5	50458.037587722836	61021.71844769776	61076.4930906863
172	11.7	0.75	49625.67662694177	54798.941383646925	54705.03649267909
173	11.7	1.0	49791.5895388083	55410.75239004376	54752.293722974806
170	11.7	0.25	49484.891570755375	52287.32973319266	52736.3862167175
171	11.7	0.5	49505.128560093974	52166.7672460317	52358.14033757296
178	11.7	2.25	50875.76142492191	73504.54773615072	69117.1343266689
179	11.7	2.5	51755.55937482161	73190.15226841012	71706.74454235734
177	11.7	2.0	51472.42646520858	66350.02097542332	65740.44240244078
176	11.7	1.75	50990.15163483006	64716.54703760143	64369.42581173999
188	11.8	2.25	51505.31589314066	79636.12439392353	78769.10558357337
189	11.8	2.5	51742.10686511516	75901.56163473029	73215.0682188859
184	11.8	1.25	50371.500538351465	59036.10727919933	59341.46715457283
185	11.8	1.5	50210.76487382181	58223.0098414574	59510.37577672649
183	11.8	1.0	49764.4313168652	55253.29449718319	54560.18013930165
182	11.8	0.75	49513.158767521374	56397.117871312454	57273.15274773404
187	11.8	2.0	50982.508300946756	66144.08053131976	66086.38571236105
186	11.8	1.75	51216.87252405086	69427.59630992594	68572.70054953134
180	11.8	0.25	49479.34096270707	53248.33316751331	53395.41449935393
181	11.8	0.5	49534.312213867604	54164.066228812626	54643.504855946165
198	11.9	2.25	50605.779495428236	85043.5833082464	72096.61072012933
199	11.9	2.5	52105.85668556937	72919.82090897918	72306.6519218966
196	11.9	1.75	50294.64386034294	62024.27835453299	62304.21638016667
197	11.9	2.0	50488.68272070292	65082.76171374051	63293.79609245558
195	11.9	1.5	50259.38664812556	56642.44356839097	57322.19305945774
194	11.9	1.25	49959.32520470552	62041.520931406354	60027.835330391965
190	11.9	0.25	49356.27779299995	55502.39416422776	55529.6932557397
191	11.9	0.5	49498.53001166394	53634.82745981525	54260.219272103444
193	11.9	1.0	49918.70617379613	57179.144711236106	56880.60623627912
192	11.9	0.75	49622.549646862346	54194.89363043021	52863.0956294797
208	12.0	2.25	51115.73542865654	65542.61996651794	65435.42180636901
209	12.0	2.5	50909.88513145671	68374.71372625859	69087.9772813856
203	12.0	1.0	49814.21896330409	55205.43317184104	55861.05438393916
202	12.0	0.75	49593.24062308302	55569.45825426591	56816.17072455954
207	12.0	2.0	50540.980381635025	68783.40763156106	67661.56005786422
206	12.0	1.75	50522.23352946762	62017.51543728692	61601.235708891974
205	12.0	1.5	49982.18116212442	57336.785743103035	56457.13126338429
204	12.0	1.25	49678.74533541741	54472.556848773755	54780.47335249781
201	12.0	0.5	49564.23773959302	53209.99992516904	52868.10752240371
200	12.0	0.25	49393.916894381975	54269.902175396855	54482.56821731607
212	12.1	0.75	49467.24059343251	55825.60396701256	54519.021549876394
213	12.1	1.0	49782.55020108677	56721.45565720273	57180.46734329748
214	12.1	1.25	49885.88620545107	56736.0475071034	57316.95867914004
215	12.1	1.5	50119.12108038295	67179.45536416034	63012.92354204075
218	12.1	2.25	50693.09718273454	67633.11895197783	66592.14634061298
219	12.1	2.5	50184.769402921236	70065.67273354088	68854.1792015067
216	12.1	1.75	50127.75154074283	62444.397997982334	63585.400721014645
217	12.1	2.0	51289.52355823879	67916.97865225966	67907.025130919
210	12.1	0.25	49356.49919449031	53826.47061877957	54283.59318252264
211	12.1	0.5	49425.42410899448	54603.725322509716	54596.504025208626
228	12.2	2.25	52042.194016398826	80740.57953449844	76611.25872625252
229	12.2	2.5	51286.09982493895	69609.87152926497	68126.90930929629
224	12.2	1.25	50201.177335865665	55382.00337908733	55703.48935977004
225	12.2	1.5	49777.36989691871	59499.26070927612	59375.38060396203
226	12.2	1.75	50131.906886426616	62665.6760581322	61907.07317293252
227	12.2	2.0	50535.48405930021	68918.69096612436	66146.33125636258
223	12.2	1.0	49751.14617679427	52492.12659602528	54401.09649446594
222	12.2	0.75	49521.14997764849	58321.447654127034	57834.56507750615
221	12.2	0.5	49404.41355487617	55944.385778681426	55221.57942891974
220	12.2	0.25	49282.83760740464	55865.400085906265	54950.58455423879
230	12.3	0.25	49230.63329433606	56861.59216767326	56256.84441296512
231	12.3	0.5	49360.559577722306	55819.229756932684	56498.891626541204
232	12.3	0.75	49540.67679721711	54247.386461137095	53929.49200472169
233	12.3	1.0	49720.539460080894	63538.854487963654	63842.81562839268
234	12.3	1.25	49916.19664305322	60484.46198707354	60893.983024987465
235	12.3	1.5	50208.655326512715	65567.20674205493	65533.42859534938
236	12.3	1.75	50704.64527771278	58503.66503933643	57873.43355249401
237	12.3	2.0	50716.48092778844	63503.35938217526	63405.23193742998
238	12.3	2.25	51628.81792541128	77144.62992274614	74795.9118361821
239	12.3	2.5	51031.98785347007	62016.3035845832	61618.42782693514
240	12.4	0.25	49357.45916417101	56202.14127178665	55669.06824926239
241	12.4	0.5	49408.87240765548	58660.561427809145	57340.882025418425
242	12.4	0.75	49552.219020233475	57725.41820813205	57187.75679582733
243	12.4	1.0	49552.95370436719	51978.9560642192	52794.892054301956
244	12.4	1.25	49604.04402017215	63502.359421637004	62530.22064320563
245	12.4	1.5	49970.30201586019	63857.59536590337	63651.36881767689
246	12.4	1.75	50632.75934617764	54989.69953768826	54699.01716678421
247	12.4	2.0	50867.51365864614	70205.84621654838	68595.39722573043
248	12.4	2.25	51140.658922414594	77548.20340941353	68228.77652634194
249	12.4	2.5	52688.2382196602	84891.693755432	76842.19215184677
250	12.5	0.25	49296.214578046856	56971.2493316124	56694.97324251068
251	12.5	0.5	49285.23839636313	57963.75584065218	57111.65176323541
252	12.5	0.75	49472.317357668704	54873.87184108176	55688.22521185667
253	12.5	1.0	49820.39051486618	60832.49651331139	59782.36799290479
254	12.5	1.25	49741.63457830405	59708.81243581135	57890.28884224283
255	12.5	1.5	49947.20618659138	62846.61496215759	58113.86014482852
256	12.5	1.75	49731.31476135208	76131.54760258272	72337.60629544537
257	12.5	2.0	51165.87986143226	74728.99315236058	67946.43734994433
258	12.5	2.25	51093.63240904382	69163.59529634933	67017.37989947101
259	12.5	2.5	51154.742535759586	67832.61767119616	66432.70704949475
260	12.6	0.25	49240.53367061795	55371.389577672315	55645.5421015271
261	12.6	0.5	49276.777531367465	57099.446709264266	56964.005780142186
262	12.6	0.75	49191.08765990733	57346.12770301318	56716.625015445185
263	12.6	1.0	49547.27605791242	59280.06966707121	59327.83558705519
264	12.6	1.25	49708.06895222405	64935.35781419312	62595.16997426043
265	12.6	1.5	49548.272424186136	52426.60947422458	54178.70831707713
266	12.6	1.75	50254.54398295332	62995.82110116812	61392.92528566416
267	12.6	2.0	51253.74040415663	79205.98440548395	65734.82940212793
268	12.6	2.25	50581.11473510195	66718.68160025206	66611.49012349917
269	12.6	2.5	50417.86716459214	80121.91575668176	75435.86615895448
270	12.7	0.25	49225.170948064835	56583.38344078955	56732.984794739816
271	12.7	0.5	49428.32682918308	59671.84961681818	59138.828180836965
272	12.7	0.75	49665.88398033208	54837.64439074042	55827.03409316084
273	12.7	1.0	49380.199707251646	52743.1345296136	54213.28650459644
274	12.7	1.25	49541.60696036031	56711.96145926139	57657.53231306031
275	12.7	1.5	49891.49364534005	56333.99818839658	57003.81863721708
276	12.7	1.75	49990.23618019947	77136.62166200098	67768.49475461789
277	12.7	2.0	51037.07232401029	79891.44610247212	58847.465008817446
278	12.7	2.25	50338.69185595377	63204.37180386024	62599.261630205765
279	12.7	2.5	51327.80611357947	69048.10732694193	68979.58225967642
280	12.8	0.25	49284.52036658748	57729.2601838217	57425.52189913751
281	12.8	0.5	49247.798924434406	61482.48535455241	60186.14389288284
282	12.8	0.75	49466.98246227937	58038.00777994499	57872.65004557095
283	12.8	1.0	49417.62719852313	58410.69362263689	57842.10772720848
284	12.8	1.25	49776.22890978804	56600.270028675804	56901.35195228378
285	12.8	1.5	49875.48403751543	67188.71916877544	65900.93936897402
286	12.8	1.75	50472.35474502682	59097.725639020944	60396.48350711033
287	12.8	2.0	51046.463855026705	61137.887737100165	62208.87448955591
288	12.8	2.25	51199.28106056634	65216.65520021479	63684.175852812594
289	12.8	2.5	51712.037978571476	73964.70864688535	71655.43411607313
290	12.9	0.25	49327.684487297476	59749.395133968865	59217.559692545365
291	12.9	0.5	49300.9447465296	56386.99429429982	56593.362258652
292	12.9	0.75	49392.18579641096	65731.43158134219	65795.22381788124
293	12.9	1.0	49048.49135699917	57119.02573507765	57623.9535043702
294	12.9	1.25	49533.06208629774	58287.465569501306	59307.293461063375
295	12.9	1.5	49918.974741360136	57240.75421433612	57107.1743823366
296	12.9	1.75	50628.022694599786	58421.70608785675	57536.02665851446
297	12.9	2.0	50152.29370307638	63314.67819814324	63551.24136285394
298	12.9	2.25	51619.19547820013	86015.94940373785	78494.67094599636
299	12.9	2.5	51718.886104658915	75678.99459875246	69122.25331141573
300	13.0	0.25	49139.21461422422	58306.381738542725	58126.066190435144
301	13.0	0.5	49175.04693658735	59067.0090639024	58869.25078617928
302	13.0	0.75	49259.7200117217	57583.13927878594	57935.59122359903
303	13.0	1.0	49452.699282003916	60897.732273168185	59779.49998952111
304	13.0	1.25	49634.23449685297	58389.98174545408	58980.11942591403
305	13.0	1.5	49965.05785942051	60541.62529456853	59217.25069407682
